CODIGO|PROCEDIMENTO|PORTE|VALOR PORTE|AUXILIARES|VALOR UCO|PORTE ANESTESICO|QTDE FILME|INCIDENCIA|VALOR
40104010|AVALIACAO MUSCULAR POR DINAMOMETRIA COMPUTADORIZADA|01C|25,5|0|47,8|0|0|0|73,3
40104028|CRONAXIMETRIA|01A|8,5|0|10,4|0|0|0|18,9
40104036|CURVA I/T - MEDIDA DE LATÊNCIA DE NERVO PERIFÉRICO|01A|8,5|0|12,1|0|0|0|20,6
40104044|ERGOTONOMETRIA MÚSCULO-ESQUELÉTICO (TETRA, PARAPARESIA E HEMIPARESIA)|01B|17|0|10|0|0|0|27
40105016|DETERMINAÇÃO DAS PRESSÕES RESPIRATÓRIAS MÁXIMAS|01A|8,5|0|10|0|0|0|18,5
40105024|PROVA VENTILATORIA CMPLETA COM BRONCODILATADOR|02A|34|0|40|0|0|0|74
40105032|DETERMINAÇÃO DOS VOLUMES PULMONARES POR PLETISMOGRAFIA|02A|34|0|40|0|0|0|74
40105040|MEDIDA DA DIFUSÃO DO MONÓXIDO DE CARBONO|02A|34|0|40|0|0|0|74
40105059|MEDIDA DE PICO DE FLUXO EXPIRATÓRIO|01A|8,5|0|0|0|0|0|8,5
40105067|MEDIDA SERIADA POR 3 SEMANAS DO PICO DE FLUXO EXPIRATÓRIO|01A|8,5|0|10|0|0|0|18,5
40105075|PROVA DE FUNÇÃO PULMONAR COMPLETA (OU ESPIROMETRIA)|02B|45,9|0|40|0|0|0|85,9
40105083|RESISTÊNCIA DAS VIAS AÉREAS POR OSCILOMETRIA|02B|45,9|0|40|0|0|0|85,9
40105091|RESISTÊNCIA DAS VIAS AÉREAS POR PLETISMOGRAFIA|02B|45,9|0|40|0|0|0|85,9
40201015|AMNIOSCOPIA|01B|17|0|0|2|0|0|17
40201023|ANUSCOPIA (INTERNA E EXTERNA)|01C|25,5|0|0|2|0|0|25,5
40201031|BRONCOSCOPIA COM BIÓPSIA TRANSBRÔNQUICA|05C|198,9|0|87,75|2|0|0|286,65
40201058|BRONCOSCOPIA COM OU SEM ASPIRADO OU LAVADO BRÔNQUICO BILATERAL|04C|160,65|0|87,75|2|0|0|248,4
40201066|CISTOSCOPIA E/OU URETROSCOPIA|03B|95,2|0|27,8|2|0|0|123
40201074|COLANGIOPANCREATOGRAFIA RETRÓGRADA ENDOSCÓPICA|07C|368,05|0|305,17|2|0|0|673,22
40201082|COLONOSCOPIA (INCLUI A RETOSSIGMOIDOSCOPIA)|06A|216,75|0|147,98|2|0|0|364,73
40201090|COLONOSCOPIA COM MAGNIFICAÇÃO|07C|368,05|0|215,01|2|0|0|583,06
40201104|ECOENDOSCOPIA ALTA|07C|368,05|0|0|2|0|0|368,05
40201112|ECOENDOSCOPIA BAIXA|07C|368,05|0|0|2|0|0|368,05
40201120|ENDOSCOPIA DIGESTIVA ALTA|04A|130,05|0|125,85|2|0|0|255,9
40201139|ENDOSCOPIA DIGESTIVA ALTA COM MAGNIFICAÇÃO|05B|187|0|211,14|2|0|0|398,14
40201147|ENTEROSCOPIA|07A|281,35|1|631,39|2|0|0|912,75
40201155|HISTEROSCOPIA DIAGNÓSTICA|03B|95,2|0|27,8|2|0|0|123
40201163|LAPAROSCOPIA|05B|187|1|304,1|2|0|0|491,1
40201171|RETOSSIGMOIDOSCOPIA FLEXÍVEL|03B|95,2|0|40,59|2|0|0|135,79
40201180|RETOSSIGMOIDOSCOPIA RÍGIDA|02B|45,9|0|30|2|0|0|75,9
40201198|VÍDEO-ENDOSCOPIA DO ESFÍNCTER VELO-PALATINO COM ÓTICA FLEXÍVEL|03B|95,2|0|52|2|0|0|147,2
40201201|VÍDEO-ENDOSCOPIA DO ESFÍNCTER VELO-PALATINO COM ÓTICA RÍGIDA|03B|95,2|0|47,12|2|0|0|142,32
40201210|VÍDEO-ENDOSCOPIA NASO-SINUSAL COM ÓTICA FLEXÍVEL|04A|130,05|0|52|2|0|0|182,05
40201228|VÍDEO-ENDOSCOPIA NASO-SINUSAL COM ÓTICA RÍGIDA|03B|95,2|0|47,12|2|0|0|142,32
40201236|VÍDEO-FARINGO-ESTROBOSCOPIA COM ENDOSCÓPIO FLEXÍVEL|03B|95,2|0|130|2|0|0|225,2
40201244|VÍDEO-FARINGO-ESTROBOSCOPIA COM ENDOSCÓPIO RÍGIDO|03B|95,2|0|110|2|0|0|205,2
40201252|VÍDEO-FARINGO-LARINGOSCOPIA COM ENDOSCÓPIO FLEXÍVEL|04A|130,05|0|87,75|2|0|0|217,8
40201260|VÍDEO-FARINGO-LARINGOSCOPIA COM ENDOSCÓPIO RÍGIDO|04A|130,05|0|47,12|2|0|0|177,17
40201279|URETEROSCOPIA FLEXÍVEL UNILATERAL|05A|173,4|0|429|2|0|0|602,4
40201287|URETEROSCOPIA RÍGIDA UNILATERAL|04C|160,65|0|139|2|0|0|299,65
40201309|AVALIAÇÃO ENDOSCÓPICA DA DEGLUTIÇÃO (FEES)|04C|160,65|0|148,06|2|0|0|308,71
40201317|MEDIDA DE PRESSÃO DE VARIZES DE ESÔFAGO ENDOSCÓPICA|04B|142,8|0|125,85|2|0|0|268,65
40201325|VIDEOQUIMOGRAFIA LARÍNGEA|03B|95,2|0|71,5|2|0|0|166,7
40201333|ENDOSCOPIA DIGESTIVA ALTA COM CROMOSCOPIA|04A|130,05|0|139|2|0|0|269,05
40202011|ARITENOIDECTOMIA MICROCIRÚRGICA ENDOSCÓPICA|08B|416,5|0|0|3|0|0|416,5
40202038|ENDOSCOPIA DIGESTIVA ALTA COM BIOPSIA E/OU CITOLOGIA|04B|142,8|0|154,5|3|0|0|297,3
40202046|BIÓPSIAS POR LAPAROSCOPIA|06A|216,75|1|304,1|3|0|0|520,85
40202054|BRONCOSCOPIA COM BIÓPSIA TRANSBRÔNQUICA COM ACOMPANHAMENTO RADIOSCÓPICO|06A|216,75|0|87,75|3|0|0|304,5
40202062|CECOSTOMIA|07C|368,05|1|98,35|3|0|0|466,4
40202070|CISTOENTEROSTOMIA COM COLOCAÇÃO DE PRÓTESE OU DRENO|09C|566,1|1|305,17|3|0|0|871,27
40202089|COLAGEM DE FÍSTULA POR VIA ENDOSCÓPICA|05B|187|0|72,33|3|0|0|259,33
40202097|COLOCACAO DE CANULAS SOB ORIENTACAO ENDOSCOPICA|05A|173,4|0|82,84|3|0|0|256,24
40202100|COLOCACAO DE CATETER PARA BRAQUITERAPIA ENDOBRONQUICA|04C|160,65|0|130|3|0|0|290,65
40202119|COLOCAÇÃO DE PRÓTESE COLEDOCIANA POR VIA ENDOSCÓPICA|10B|658,75|1|305,17|3|0|0|963,92
40202127|COLOCACAO DE PROTESES TRAQUEAIS E BRONQUICAS|08A|397,8|0|0|3|0|0|397,8
40202135|COLONOSCOPIA COM MAGNIFICAÇÃO E TATUAGEM|09B|514,25|0|215,01|3|0|0|729,26
40202143|DESCOMPRESSÃO COLÔNICA POR COLONOSCOPIA|09B|514,25|0|98,35|3|0|0|612,6
40202151|DESOBSTRUCAO BRONQUICA COM LASER E ELETROCAUTERIO|07B|311,1|0|130|3|0|0|441,1
40202160|DESOBSTRUCAO BRONQUICA POR BRONCOASPIRACAO|04C|160,65|0|187,75|3|0|0|348,4
40202178|DILATAÇÃO DE ESTENOSE LARINGO-TRAQUEO-BRÔNQUICA|06A|216,75|0|52|3|0|0|268,75
40202186|DILATAÇÃO INSTRUMENTAL DO ESÔFAGO, ESTÔMAGO OU DUODENO|05B|187|0|148,06|3|0|0|335,06
40202194|DILATAÇÃO INSTRUMENTAL E INJEÇÃO DE SUBSTÂNCIA MEDICAMENTOSA POR ENDOSCOPIA|06A|216,75|0|148,06|3|0|0|364,81
40202208|DIVERTICULOTOMIA|09B|514,25|1|72,33|3|0|0|586,58
40202216|DRENAGEM CAVITÁRIA POR LAPAROSCOPIA|06A|216,75|1|304,1|3|0|0|520,85
40202224|ECOENDOSCOPIA COM CISTOENTEROSTOMIA|09C|566,1|1|0|3|0|0|566,1
40202232|ECOENDOSCOPIA COM NEURÓLISE DE PLEXO CELÍACO|09C|566,1|1|0|3|0|0|566,1
40202240|ECOENDOSCOPIA COM PUNÇÃO POR AGULHA|09C|566,1|1|0|3|0|0|566,1
40202259|ESCLEROSE DE VARIZES DE ESÔFAGO, ESTÔMAGO OU DUODENO|06C|260,1|0|148,06|3|0|0|408,16
40202267|ESTENOSTOMIA ENDOSCOPICA|09B|514,25|1|72,32|3|0|0|586,57
40202283|GASTROSTOMIA ENDOSCÓPICA|06A|216,75|1|72,32|3|0|0|289,07
40202291|HEMOSTASIA MECÂNICA DO ESÔFAGO, ESTÔMAGO OU DUODENO|06C|260,1|0|72,32|3|0|0|332,42
40202305|HEMOSTASIA TÉRMICA POR ENDOSCOPIA|06C|260,1|0|72,32|3|0|0|332,42
40202313|HEMOSTASIAS DE CÓLON|09B|514,25|0|98,35|3|0|0|612,6
40202330|INJEÇÃO DE SUBSTÂNCIA MEDICAMENTOSA POR ENDOSCOPIA|05C|198,9|0|98,35|3|0|0|297,25
40202348|INTRODUÇÃO DE PRÓTESE NO ESÔFAGO|09B|514,25|1|72,32|3|0|0|586,57
40202356|JEJUNOSTOMIA ENDOSCOPICA|08A|397,8|1|631,39|3|0|0|1029,2
40202364|LARINGOSCOPIA COM MICROSCOPIA PARA EXÉRESE DE PÓLIPO/NÓDULO/PAPILOMA|05B|187|0|160|3|0|0|347
40202372|LARINGOSCOPIA COM RETIRADA DE CORPO ESTRANHO DE LARINGE/FARINGE (TUBO FLEXÍVEL)|03B|95,2|0|130|3|0|0|225,2
40202399|LARINGOSCOPIA/TRAQUEOSCOPIA COM EXÉRESE DE PÓLIPO/NÓDULO/PAPILOMA|05C|198,9|0|130|3|0|0|328,9
40202429|LARINGOSCOPIA DIRETA P/DIAGNOSTICO OU COLHEITA|04C|160,65|0|27,8|3|0|0|188,45
40202445|LARINGOSCOPIA/TRAQUEOSCOPIA PARA INTUBAÇÃO ORO OU NASOTRAQUEAL|04C|160,65|0|52|3|0|0|212,65
40202453|LIGADURAS ELASTICAS VARIZES ESOFAGO GASTRICA POR SESSAO EXCETO CUSTO MATERIAL|07C|368,05|0|148,06|3|0|0|516,11
40202470|MUCOSECTOMIA|09B|514,25|0|148,06|3|0|0|662,31
40202488|NASOFIBROLARINGOSCOPIA PARA DIGNÓSTICO E/OU BIÓPSIA|02B|45,9|0|52|3|0|0|97,9
40202496|PAPILOTOMIA BIÓPSIA OU CITOLOGIA BILIAR E PANCREÁTICA|09B|514,25|1|305,17|3|0|0|819,42
40202500|PAPILOTOMIA E DILATAÇÃO BILIAR OU PANCREÁTICA|09B|514,25|1|305,17|3|0|0|819,42
40202518|PAPILOTOMIA ENDOSCÓPICA (PARA RETIRADA DE CÁLCULOS COLEDOCIANOS OU DRENAGEM BILIAR)|09C|566,1|1|305,17|3|0|0|871,27
40202526|PAPILOTOMIA, DILATAÇÃO E COLOCAÇÃO DE PRÓTESE OU DRENO BILIAR OU PANCREÁTICO|10B|658,75|1|305,17|3|0|0|963,92
40202534|PASSAGEM DE SONDA NASO-ENTERAL|05C|198,9|0|82,84|3|0|0|281,74
40202542|POLIPECTOMIA DE CÓLON (INDEPENDENTE DO NÚMERO DE PÓLIPOS)|09B|514,25|0|174,09|3|0|0|688,34
40202550|POLIPECTOMIA DO ESÔFAGO, ESTÔMAGO OU DUODENO (INDEPENDENTE DO NÚMERO DE PÓLIPOS)|07C|368,05|0|148,06|3|0|0|516,11
40202569|RETIRADA DE CORPO ESTRANHO DO CÓLON|07A|281,35|0|251,97|3|0|0|533,32
40202577|RETIRADA DE CORPO ESTRANHO DO ESÔFAGO, ESTÔMAGO OU DUODENO|06A|216,75|0|202,26|3|0|0|419,01
40202585|RETIRADA DE CORPO ESTRANHO ENDOBRONQUICO|06A|216,75|0|52|3|0|0|268,75
40202593|RETIRADA DE TUMOR OU PAPILOMA POR BRONCOSCOPIA|07B|311,1|0|87,75|3|0|0|398,85
40202607|TAMPONAMENTO DE VARIZES DO ESÔFAGO E ESTÔMAGO|06A|216,75|0|72,32|3|0|0|289,07
40202615|ENDOSCOPIA DIGESTIVA ALTA COM BIOPSIA E TESTE DE UREASE PARA PESQUISA DE HELICOBACTER PYLORI|04C|160,65|0|136,7|3|0|0|297,35
40202623|TRAQUEOSTOMIA POR PUNÇÃO PERCUTÂNEA (EXCETO MATERIAL)|05B|187|0|0|3|0|0|187
40202631|TRATAMENTO ENDOSCÓPICO DE HEMOPTISE|08A|397,8|0|87,75|3|0|0|485,55
40202640|URETROTOMIA ENDOSCÓPICA|04B|142,8|0|21,2|3|0|0|164
40202666|COLONOSCOPIA COM BIÓPSIA E/OU CITOLOGIA|06B|238|0|154,5|3|0|0|392,5
40202674|COLONOSCOPIA COM DILATAÇÃO SEGMENTAR|07A|281,35|0|174,09|3|0|0|455,44
40202682|RETOSSIGMOIDOSCOPIA FLEXÍVEL COM POLIPECTOMIA|04A|130,05|0|40,59|3|0|0|170,64
40202690|RETOSSIGMOIDOSCOPIA FLEXÍVEL COM BIÓPSIA E/OU CITOLOGIA|03C|108,8|0|40,59|3|0|0|149,39
40202704|COLONOSCOPIA COM ESTENOSTOMIA|10B|658,75|1|174,09|3|0|0|832,84
40202712|COLONOSCOPIA COM MUCOSECTOMIA|09B|514,25|0|174,09|3|0|0|688,34
40202720|RETOSSIGMOIDOSCOPIA RÍGIDA COM BIÓPSIA E/OU CITOLOGIA|02C|54,4|0|30|3|0|0|84,4
40202739|RETOSSIGMOIDOSCOPIA RÍGIDA COM POLIPECTOMIA|03C|108,8|0|30|3|0|0|138,8
40202747|ENDOSCOPIA DIGESTIVA ALTA COM CROMOSCOPIA E BIOPSIA E/OU CITOLOGIA|04B|142,8|0|154,5|3|0|0|297,3
40202755|COLONOSCOPIA COM TRATAMENTO DE FISTULA|06C|260,1|0|98,35|3|0|0|358,45
40202763|LARINGOSCOPIA/TRAQUEOSCOPIA COM LASER PARA EXÉRESE DE PAPILOMA/TUMOR|07C|368,05|1|520|3|0|0|888,05
40301010|3-METIL HISTIDINA,DOSAGEM NO SORO|01A|0,85|0|37,56|0|0|0|38,42
40301028|5-NUCLEOTIDASE|01A|0,85|0|20,28|0|0|0|21,14
40301036|ACETAMINOFEN|01A|0,85|0|37,56|0|0|0|38,42
40301044|ACETILCOLINESTERASE, EM ERITRÓCITOS|01A|0,85|0|20,28|0|0|0|21,14
40301052|ACETONA, DOSAGEM NO SORO|01A|0,85|0|24,11|0|0|0|24,96
40301060|ÁCIDO ASCÓRBICO (VITAMINA C)|01A|0,85|0|24,11|0|0|0|24,96
40301079|ÁCIDO BETA HIDROXI BUTÍRICO|01A|0,85|0|20,28|0|0|0|21,14
40301087|ÁCIDO FÓLICO, DOSAGEM NOS ERITRÓCITOS|01A|0,85|0|20,28|0|0|0|21,14
40301095|ÁCIDO GLIOXÍLICO|01A|0,85|0|24,11|0|0|0|24,96
40301109|ÁCIDO LÁCTICO (LACTATO)|01A|0,08|0|8,27|0|0|0|8,36
40301117|ACIDO OROTICO URINA|01A|6,37|0|520,17|0|0|0|526,55
40301125|ÁCIDO OXÁLICO|01A|0,85|0|24,11|0|0|0|24,96
40301133|ÁCIDO PIRÚVICO|01A|2,12|0|51,74|0|0|0|53,87
40301141|ÁCIDO SIÁLICO|01A|0,34|0|12,1|0|0|0|12,45
40301150|ÁCIDO ÚRICO|01A|0,08|0|4,45|0|0|0|4,54
40301168|ÁCIDO VALPRÓICO|01A|0,85|0|37,56|0|0|0|38,42
40301176|DOSAGEM DE ACIDOS BILIARES TOTAIS|01A|2,12|0|51,74|0|0|0|53,87
40301184|ÁCIDOS GRAXOS LIVRES|01A|0,85|0|37,56|0|0|0|38,42
40301192|ÁCIDOS ORGÂNICOS (PERFIL QUANTITATIVO)|01A|6,37|0|402,48|0|0|0|408,86
40301206|ACILCARNITINAS (PERFIL QUALITATIVO)|01A|6,37|0|344,64|0|0|0|351,02
40301214|ACILCARNITINAS (PERFIL QUANTITATIVO)|01A|6,37|0|516,96|0|0|0|523,34
40301222|ALBUMINA|01A|0,08|0|4,45|0|0|0|4,54
40301230|ALDOLASE|01A|0,08|0|8,27|0|0|0|8,36
40301249|ALFA-1-ANTITRIPSINA, DOSAGEM NO SORO|01A|0,08|0|13,45|0|0|0|13,54
40301257|ALFA-1-GLICOPROTEÍNA ÁCIDA|01A|0,08|0|13,45|0|0|0|13,54
40301265|ALFA-2-MACROGLOBULINA|01A|0,08|0|13,45|0|0|0|13,54
40301273|ALUMÍNIO, DOSAGEM NO SORO|01A|0,85|0|37,56|0|0|0|38,42
40301281|AMILASE|01A|0,08|0|8,27|0|0|0|8,36
40301290|AMINOÁCIDOS, FRACIONAMENTO E QUANTIFICAÇÃO|01A|6,37|0|229,99|0|0|0|236,37
40301303|AMIODARONA|01A|2,12|0|154,72|0|0|0|156,85
40301311|AMITRIPTILINA E NORTRIPTILINA|01A|0,85|0|37,56|0|0|0|38,42
40301320|AMÔNIA|01A|0,85|0|24,11|0|0|0|24,96
40301338|ANFETAMINAS|01A|6,37|0|130,92|0|0|0|137,3
40301346|ANTIBIÓTICOS, DOSAGEM NO SORO, CADA|01A|0,85|0|37,56|0|0|0|38,42
40301354|APOLIPOPROTEINA A OU B(CADA) E OUTRAS POR TURBIDIMETRIA|01A|0,08|0|20,28|0|0|0|20,37
40301362|APOLIPOPROTEINA B|01A|0,08|0|20,28|0|0|0|20,37
40301370|BARBITÚRICOS, ANTIDEPRESSIVOS TRICÍCLICOS (CADA)|01A|0,85|0|37,56|0|0|0|38,42
40301389|BETA-GLICURONIDASE|01A|2,12|0|20,74|0|0|0|22,87
40301397|BILIRRUBINAS (DIRETA, INDIRETA E TOTAL)|01A|0,08|0|4,45|0|0|0|4,54
40301400|CÁLCIO|01A|0,08|0|4,45|0|0|0|4,54
40301419|CÁLCIO IÔNICO|01A|0,34|0|12,1|0|0|0|12,45
40301427|CAPACIDADE DE FIXAÇÃO DE FERRO|01A|0,08|0|6,2|0|0|0|6,29
40301435|CARBAMAZEPINA|01A|0,85|0|37,56|0|0|0|38,42
40301443|CARNITINA LIVRE|01A|2,12|0|51,23|0|0|0|53,36
40301451|CARNITINA|01A|6,37|0|344,64|0|0|0|351,02
40301460|CAROTENO|01A|0,08|0|6,2|0|0|0|6,29
40301478|CERULOPLASMINA|01A|0,08|0|13,45|0|0|0|13,54
40301486|CICLOSPORINA, METHOTREXATE - CADA|01A|2,12|0|55,16|0|0|0|57,29
40301494|CLEARANCE DE ÁCIDO ÚRICO|01A|0,34|0|12,1|0|0|0|12,45
40301508|CLEARANCE DE CREATININA|01A|0,34|0|12,1|0|0|0|12,45
40301516|CLEARANCE DE FOSFATO|01A|0,34|0|12,1|0|0|0|12,45
40301524|CLEARANCE DE URÉIA|01A|0,34|0|12,1|0|0|0|12,45
40301532|CLEARANCE OSMOLAR|01A|0,34|0|12,1|0|0|0|12,45
40301540|CLOMIPRAMINA|01A|0,85|0|37,56|0|0|0|38,42
40301559|CLORO|01A|0,08|0|4,45|0|0|0|4,54
40301567|COBRE|01A|0,85|0|37,56|0|0|0|38,42
40301575|DOSAGEM DE METABOLITOS DA COCAINA|01A|6,37|0|128,54|0|0|0|134,92
40301583|COLESTEROL (HDL)|01A|0,08|0|6,2|0|0|0|6,29
40301591|COLESTEROL (LDL)|01A|0,08|0|8,27|0|0|0|8,36
40301605|COLESTEROL TOTAL|01A|0,08|0|4,45|0|0|0|4,54
40301613|COTININA|01A|6,37|0|105,15|0|0|0|111,53
40301621|CREATINA|01A|0,08|0|8,27|0|0|0|8,36
40301630|CREATININA|01A|0,08|0|4,45|0|0|0|4,54
40301648|CREATINO FOSFOQUINASE TOTAL (CK)|01A|0,34|0|12,1|0|0|0|12,45
40301656|CREATINO FOSFOQUINASE - CK MASSA|01A|0,85|0|37,56|0|0|0|38,42
40301664|DOSAGEM DE CREATINO FOSFOQUINASE - FRACAO MB|01A|0,85|0|24,11|0|0|0|24,96
40301672|CROMATOGRAFIA DE AMINOÁCIDOS (PERFIL QUALITATITIVO)|01A|0,85|0|37,56|0|0|0|38,42
40301680|CURVA GLICÊMICA (4 DOSAGENS) VIA ORAL OU ENDOVENOSA|01A|0,85|0|20,28|0|0|0|21,14
40301699|DESIDROGENASE ALFA-HIDROXIBUTÍRICA|01A|0,08|0|8,27|0|0|0|8,36
40301702|DESIDROGENASE GLUTÂMICA|01A|0,08|0|8,27|0|0|0|8,36
40301710|DESIDROGENASE ISOCÍTRICA|01A|0,08|0|8,27|0|0|0|8,36
40301729|DESIDROGENASE LÁCTICA|01A|0,08|0|8,27|0|0|0|8,36
40301737|DESIDROGENASE LÁCTICA - ISOENZIMAS FRACIONADAS|01A|0,85|0|37,56|0|0|0|38,42
40301745|BENZODIAZEPÍNICOS E SIMILARES (CADA)|01A|0,85|0|37,56|0|0|0|38,42
40301753|DIGITOXINA OU DIGOXINA|01A|0,85|0|37,56|0|0|0|38,42
40301761|ELETROFERESE DE PROTEÍNAS|01A|0,85|0|20,28|0|0|0|21,14
40301770|ELETROFORESE DE GLICOPROTEÍNAS|01A|0,85|0|20,28|0|0|0|21,14
40301788|ELETROFORESE DE LIPOPROTEÍNAS|01A|0,85|0|20,28|0|0|0|21,14
40301796|ENOLASE|01A|2,12|0|55,16|0|0|0|57,29
40301800|ETOSSUXIMIDA|01A|0,85|0|37,56|0|0|0|38,42
40301818|FENILALANINA, DOSAGEM|01A|0,08|0|12,1|0|0|0|12,19
40301826|FENITOÍNA|01A|0,85|0|37,56|0|0|0|38,42
40301834|FENOBARBITAL|01A|0,85|0|37,56|0|0|0|38,42
40301842|FERRO SÉRICO|01A|0,08|0|6,2|0|0|0|6,29
40301850|FORMALDEÍDO|01A|0,85|0|24,11|0|0|0|24,96
40301869|FOSFATASE ÁCIDA FRAÇÃO PROSTÁTICA|01A|0,08|0|8,27|0|0|0|8,36
40301877|FOSFATASE ÁCIDA TOTAL|01A|0,08|0|8,27|0|0|0|8,36
40301885|FOSFATASE ALCALINA|01A|0,08|0|8,27|0|0|0|8,36
40301893|FOSFATASE ALCALINA COM FRACIONAMENTO DE ISOENZIMAS|01A|0,85|0|37,56|0|0|0|38,42
40301907|FOSFATASE OSSEA (ELISA)|01A|0,85|0|37,56|0|0|0|38,42
40301915|FOSFATASE ALCALINA TERMO-ESTÁVEL|01A|0,08|0|8,27|0|0|0|8,36
40301923|FOSFOLIPÍDIOS|01A|0,08|0|6,2|0|0|0|6,29
40301931|FÓSFORO|01A|0,08|0|4,45|0|0|0|4,54
40301940|FÓSFORO, PROVA DE REABSORÇÃO TUBULAR|01A|0,08|0|8,27|0|0|0|8,36
40301958|FRUTOSAMINAS (PROTEÍNAS GLICOSILADAS)|01A|0,08|0|8,27|0|0|0|8,36
40301966|FRUTOSE|01A|0,08|0|8,27|0|0|0|8,36
40301974|DOSAGEM DA GALACTOSE (ENZIMA)|01A|0,34|0|16,55|0|0|0|16,9
40301982|GALACTOSE 1 FOSFATO URIDILTRANSFERASE (GALACTOSEMIA)|01A|6,37|0|206,78|0|0|0|213,16
40301990|GAMA-GLUTAMIL TRANSFERASE|01A|0,08|0|8,27|0|0|0|8,36
40302016|GASOMETRIA (PH, PCO2, SA, O2, EXCESSO BASE)|01A|0,85|0|20,28|0|0|0|21,14
40302024|GASOMETRIA + HB+HT+NA+K+CI+CA+GLICOSE+LACTATO (QUANDO EFETUADO NO GASOMETRO)|01A|0,85|0|24,11|0|0|0|24,96
40302032|GLICEMIA APÓS SOBRECARGA COM DEXTROSOL OU GLICOSE|01A|0,34|0|6,2|0|0|0|6,55
40302040|GLICOSE|01A|0,08|0|4,45|0|0|0|4,54
40302059|GLICOSE-6-FOSFATO DEIDROGENASE (G6FD)|01A|0,08|0|15,52|0|0|0|15,61
40302067|HAPTOGLOBINA|01A|0,08|0|13,45|0|0|0|13,54
40302075|HEMOGLOBINA GLICADA (A1 TOTAL)|01A|0,85|0|20,28|0|0|0|21,14
40302083|HEMOGLOBINA PLASMÁTICA LIVRE|01A|0,34|0|12,1|0|0|0|12,45
40302091|HEXOSAMINIDASE A|01A|6,37|0|318,35|0|0|0|324,73
40302105|HIDROXIPROLINA|01A|0,85|0|24,11|0|0|0|24,96
40302113|HOMOCISTEINA|01A|0,85|0|37,56|0|0|0|38,42
40302121|IMIPRAMINA, DOSAGEM|01A|0,85|0|37,56|0|0|0|38,42
40302130|AMILASE OU ALFA AMILASE, ISOENZIMAS|01A|0,85|0|37,56|0|0|0|38,42
40302148|ISOMERASE FOSFOHEXOSE|01A|0,08|0|8,27|0|0|0|8,36
40302156|ISONIAZIDA|01A|0,85|0|37,56|0|0|0|38,42
40302164|LACTOSE, TESTE DE TOLERÂNCIA|01A|0,85|0|24,11|0|0|0|24,96
40302172|LEUCINO AMINOPEPTIDASE|01A|0,08|0|8,27|0|0|0|8,36
40302180|LIDOCAINA|01A|0,85|0|37,56|0|0|0|38,42
40302199|LIPASE|01A|0,08|0|8,27|0|0|0|8,36
40302202|LIPASE LIPOPROTÉICA|01A|0,85|0|20,28|0|0|0|21,14
40302210|DOSAGEM PEPTIDEO C|01A|0,08|0|20,28|0|0|0|20,37
40302229|LÍTIO|01A|0,08|0|6,2|0|0|0|6,29
40302237|MAGNÉSIO|01A|0,08|0|4,45|0|0|0|4,54
40302245|MIOGLOBINA|01A|0,85|0|37,56|0|0|0|38,42
40302253|NITROGÊNIO AMONIACAL|01A|0,85|0|24,11|0|0|0|24,96
40302261|NITROGÊNIO TOTAL|01A|0,85|0|24,11|0|0|0|24,96
40302270|OSMOLALIDADE|01A|0,08|0|12,1|0|0|0|12,19
40302288|OXCARBAZEPINA DOSAGEM|01A|0,85|0|37,56|0|0|0|38,42
40302296|PIRUVATO-QUINASE|01A|0,08|0|103,39|0|0|0|103,48
40302300|PORFIRINAS QUANTITATIVAS (CADA)|01A|0,85|0|23,44|0|0|0|24,3
40302318|POTÁSSIO|01A|0,08|0|4,45|0|0|0|4,54
40302326|PREALBUMINA|01A|0,85|0|24,11|0|0|0|24,96
40302334|PRIMIDONA|01A|0,85|0|37,56|0|0|0|38,42
40302342|PROCAINAMIDA|01A|0,85|0|37,56|0|0|0|38,42
40302350|PROPANOLOL|01A|0,85|0|37,56|0|0|0|38,42
40302369|PROTEÍNA LIGADORA DO RETINOL|01A|0,85|0|46,57|0|0|0|47,42
40302377|PROTEÍNAS TOTAIS|01A|0,08|0|4,45|0|0|0|4,54
40302385|PROTEÍNAS TOTAIS ALBUMINA E GLOBULINA|01A|0,08|0|6,2|0|0|0|6,29
40302393|QUINIDINA|01A|0,85|0|37,56|0|0|0|38,42
40302407|RESERVA ALCALINA (BICARBONATO)|01A|0,08|0|4,45|0|0|0|4,54
40302415|SACAROSE, TESTE DE TOLERÂNCIA|01A|0,85|0|24,11|0|0|0|24,96
40302423|SÓDIO|01A|0,08|0|4,45|0|0|0|4,54
40302431|SUCCINIL ACETONA|01A|6,37|0|327,46|0|0|0|333,84
40302440|SULFONAMIDAS LIVRE E ACETILADA (% DE ACETILAÇÃO)|01A|0,85|0|23,44|0|0|0|24,3
40302458|TRACOLIMUS|01A|4,25|0|179,25|0|0|0|183,51
40302466|TÁLIO, DOSAGEM|01A|0,85|0|37,56|0|0|0|38,42
40302474|TEOFILINA|01A|0,85|0|37,56|0|0|0|38,42
40302482|TESTE DE TOLERÂNCIA A INSULINA OU HIPOGLICEMIANTES ORAIS (ATÉ 6 DOSAGENS)|01A|8,5|0|24,11|0|0|0|32,61
40302490|TIROSINA SANGUE|01A|0,85|0|37,56|0|0|0|38,42
40302504|TRANSAMINASE OXALACÉTICA (AMINO TRANSFERASE ASPARTATO)|01A|0,08|0|8,27|0|0|0|8,36
